image;width;height;dataset_country;mixset_id;spain_id;germany_id;belgium_id
00031_00002.ppm;36;34;ger;134;P-50;18;13
00031_00003.ppm;36;34;ger;134;P-50;18;13
00031_00004.ppm;36;35;ger;134;P-50;18;13
00031_00005.ppm;37;35;ger;134;P-50;18;13
00031_00006.ppm;39;36;ger;134;P-50;18;13
00031_00007.ppm;41;38;ger;134;P-50;18;13
00031_00008.ppm;43;38;ger;134;P-50;18;13
00031_00009.ppm;43;39;ger;134;P-50;18;13
00031_00010.ppm;43;38;ger;134;P-50;18;13
00031_00011.ppm;43;39;ger;134;P-50;18;13
00031_00012.ppm;43;40;ger;134;P-50;18;13
00031_00013.ppm;44;39;ger;134;P-50;18;13
00031_00014.ppm;44;40;ger;134;P-50;18;13
00031_00015.ppm;44;40;ger;134;P-50;18;13
00031_00016.ppm;44;42;ger;134;P-50;18;13
00031_00017.ppm;46;43;ger;134;P-50;18;13
00031_00018.ppm;47;43;ger;134;P-50;18;13
00031_00019.ppm;47;43;ger;134;P-50;18;13
00031_00020.ppm;48;46;ger;134;P-50;18;13
00031_00021.ppm;50;46;ger;134;P-50;18;13
00031_00022.ppm;51;47;ger;134;P-50;18;13
00031_00023.ppm;50;48;ger;134;P-50;18;13
00031_00024.ppm;52;49;ger;134;P-50;18;13
00031_00025.ppm;55;52;ger;134;P-50;18;13
00031_00026.ppm;57;53;ger;134;P-50;18;13
00031_00027.ppm;59;55;ger;134;P-50;18;13
00031_00028.ppm;59;55;ger;134;P-50;18;13
00031_00029.ppm;65;60;ger;134;P-50;18;13
00032_00000.ppm;47;48;ger;134;P-50;18;13
00032_00001.ppm;48;48;ger;134;P-50;18;13
00032_00002.ppm;48;48;ger;134;P-50;18;13
00032_00003.ppm;49;49;ger;134;P-50;18;13
00032_00004.ppm;50;50;ger;134;P-50;18;13
00032_00005.ppm;49;50;ger;134;P-50;18;13
00032_00006.ppm;49;50;ger;134;P-50;18;13
00032_00007.ppm;51;51;ger;134;P-50;18;13
00032_00008.ppm;53;53;ger;134;P-50;18;13
00032_00009.ppm;55;56;ger;134;P-50;18;13
00032_00010.ppm;55;56;ger;134;P-50;18;13
00032_00011.ppm;56;55;ger;134;P-50;18;13
00032_00012.ppm;57;58;ger;134;P-50;18;13
00032_00013.ppm;57;57;ger;134;P-50;18;13
00032_00014.ppm;62;61;ger;134;P-50;18;13
00032_00015.ppm;63;64;ger;134;P-50;18;13
00032_00016.ppm;70;69;ger;134;P-50;18;13
00032_00017.ppm;70;69;ger;134;P-50;18;13
00032_00018.ppm;69;69;ger;134;P-50;18;13
00032_00019.ppm;71;71;ger;134;P-50;18;13
00032_00020.ppm;74;74;ger;134;P-50;18;13
00032_00021.ppm;81;82;ger;134;P-50;18;13
00032_00022.ppm;85;85;ger;134;P-50;18;13
00032_00023.ppm;91;92;ger;134;P-50;18;13
00032_00024.ppm;91;92;ger;134;P-50;18;13
00032_00025.ppm;91;92;ger;134;P-50;18;13
00032_00026.ppm;94;93;ger;134;P-50;18;13
00032_00027.ppm;108;107;ger;134;P-50;18;13
00032_00028.ppm;111;112;ger;134;P-50;18;13
00032_00029.ppm;118;118;ger;134;P-50;18;13
00033_00000.ppm;45;41;ger;134;P-50;18;13
00033_00001.ppm;47;42;ger;134;P-50;18;13
00033_00002.ppm;46;42;ger;134;P-50;18;13
00033_00003.ppm;46;42;ger;134;P-50;18;13
00033_00004.ppm;51;47;ger;134;P-50;18;13
00033_00005.ppm;50;46;ger;134;P-50;18;13
00033_00006.ppm;52;48;ger;134;P-50;18;13
00033_00007.ppm;54;49;ger;134;P-50;18;13
00033_00008.ppm;54;51;ger;134;P-50;18;13
00033_00009.ppm;54;50;ger;134;P-50;18;13
00033_00010.ppm;58;54;ger;134;P-50;18;13
00033_00011.ppm;58;54;ger;134;P-50;18;13
00033_00012.ppm;62;56;ger;134;P-50;18;13
00033_00013.ppm;63;57;ger;134;P-50;18;13
00033_00014.ppm;64;62;ger;134;P-50;18;13
00033_00015.ppm;69;63;ger;134;P-50;18;13
00033_00016.ppm;73;67;ger;134;P-50;18;13
00033_00017.ppm;80;68;ger;134;P-50;18;13
00033_00018.ppm;81;73;ger;134;P-50;18;13
00033_00019.ppm;84;76;ger;134;P-50;18;13
00033_00020.ppm;88;82;ger;134;P-50;18;13
00033_00021.ppm;97;85;ger;134;P-50;18;13
00033_00022.ppm;104;93;ger;134;P-50;18;13
00033_00023.ppm;108;97;ger;134;P-50;18;13
00033_00024.ppm;119;109;ger;134;P-50;18;13
00033_00025.ppm;129;119;ger;134;P-50;18;13
00033_00026.ppm;143;132;ger;134;P-50;18;13
00033_00027.ppm;157;144;ger;134;P-50;18;13
00033_00028.ppm;172;160;ger;134;P-50;18;13
00033_00029.ppm;205;192;ger;134;P-50;18;13
00034_00000.ppm;33;29;ger;134;P-50;18;13
00034_00001.ppm;34;30;ger;134;P-50;18;13
00034_00002.ppm;34;32;ger;134;P-50;18;13
00034_00003.ppm;35;32;ger;134;P-50;18;13
00034_00004.ppm;35;33;ger;134;P-50;18;13
00034_00005.ppm;38;33;ger;134;P-50;18;13
00034_00006.ppm;37;35;ger;134;P-50;18;13
00034_00007.ppm;39;36;ger;134;P-50;18;13
00034_00008.ppm;39;36;ger;134;P-50;18;13
00034_00009.ppm;39;36;ger;134;P-50;18;13
00034_00010.ppm;41;36;ger;134;P-50;18;13
00034_00011.ppm;43;36;ger;134;P-50;18;13
00034_00012.ppm;43;38;ger;134;P-50;18;13
00034_00013.ppm;44;38;ger;134;P-50;18;13
00034_00014.ppm;45;40;ger;134;P-50;18;13
00034_00015.ppm;47;42;ger;134;P-50;18;13
00034_00016.ppm;48;43;ger;134;P-50;18;13
00034_00017.ppm;50;46;ger;134;P-50;18;13
00034_00018.ppm;52;46;ger;134;P-50;18;13
00034_00019.ppm;53;48;ger;134;P-50;18;13
00034_00020.ppm;54;50;ger;134;P-50;18;13
00034_00021.ppm;58;54;ger;134;P-50;18;13
00034_00022.ppm;60;57;ger;134;P-50;18;13
00034_00023.ppm;63;58;ger;134;P-50;18;13
00034_00024.ppm;69;62;ger;134;P-50;18;13
00034_00025.ppm;72;68;ger;134;P-50;18;13
00034_00026.ppm;82;72;ger;134;P-50;18;13
00034_00027.ppm;92;80;ger;134;P-50;18;13
00034_00028.ppm;100;86;ger;134;P-50;18;13
00034_00029.ppm;108;97;ger;134;P-50;18;13
00035_00000.ppm;28;26;ger;134;P-50;18;13
00035_00001.ppm;30;26;ger;134;P-50;18;13
00035_00002.ppm;31;27;ger;134;P-50;18;13
00035_00003.ppm;30;28;ger;134;P-50;18;13
00035_00004.ppm;31;28;ger;134;P-50;18;13
00035_00005.ppm;31;28;ger;134;P-50;18;13
00035_00006.ppm;32;30;ger;134;P-50;18;13
00035_00007.ppm;31;30;ger;134;P-50;18;13
00035_00008.ppm;34;31;ger;134;P-50;18;13
00035_00009.ppm;35;33;ger;134;P-50;18;13
00035_00010.ppm;35;35;ger;134;P-50;18;13
00035_00011.ppm;38;35;ger;134;P-50;18;13
00035_00012.ppm;38;35;ger;134;P-50;18;13
00035_00013.ppm;39;37;ger;134;P-50;18;13
00035_00014.ppm;41;39;ger;134;P-50;18;13
00035_00015.ppm;44;40;ger;134;P-50;18;13
00035_00016.ppm;45;42;ger;134;P-50;18;13
00035_00017.ppm;49;43;ger;134;P-50;18;13
00035_00018.ppm;50;45;ger;134;P-50;18;13
00035_00019.ppm;54;48;ger;134;P-50;18;13
00035_00020.ppm;55;51;ger;134;P-50;18;13
00035_00021.ppm;58;53;ger;134;P-50;18;13
00035_00022.ppm;61;56;ger;134;P-50;18;13
00035_00023.ppm;63;60;ger;134;P-50;18;13
00035_00024.ppm;72;67;ger;134;P-50;18;13
00035_00025.ppm;82;72;ger;134;P-50;18;13
00035_00026.ppm;95;82;ger;134;P-50;18;13
00035_00027.ppm;108;93;ger;134;P-50;18;13
00035_00028.ppm;111;98;ger;134;P-50;18;13
00035_00029.ppm;134;118;ger;134;P-50;18;13
00036_00000.ppm;43;42;ger;134;P-50;18;13
00036_00001.ppm;43;42;ger;134;P-50;18;13
00036_00002.ppm;44;43;ger;134;P-50;18;13
00036_00003.ppm;45;43;ger;134;P-50;18;13
00036_00004.ppm;45;43;ger;134;P-50;18;13
00036_00005.ppm;47;44;ger;134;P-50;18;13
00036_00006.ppm;49;47;ger;134;P-50;18;13
00036_00007.ppm;49;48;ger;134;P-50;18;13
00036_00008.ppm;50;50;ger;134;P-50;18;13
00036_00009.ppm;51;49;ger;134;P-50;18;13
00036_00010.ppm;52;52;ger;134;P-50;18;13
00036_00011.ppm;53;54;ger;134;P-50;18;13
00036_00012.ppm;56;56;ger;134;P-50;18;13
00036_00013.ppm;58;57;ger;134;P-50;18;13
00036_00014.ppm;59;59;ger;134;P-50;18;13
00036_00015.ppm;62;61;ger;134;P-50;18;13
00036_00016.ppm;63;63;ger;134;P-50;18;13
00036_00017.ppm;64;65;ger;134;P-50;18;13
00036_00018.ppm;69;69;ger;134;P-50;18;13
00036_00019.ppm;71;73;ger;134;P-50;18;13
00036_00020.ppm;74;75;ger;134;P-50;18;13
00036_00021.ppm;76;81;ger;134;P-50;18;13
00036_00022.ppm;82;85;ger;134;P-50;18;13
00036_00023.ppm;84;87;ger;134;P-50;18;13
00036_00024.ppm;92;94;ger;134;P-50;18;13
00036_00025.ppm;98;101;ger;134;P-50;18;13
00036_00026.ppm;103;105;ger;134;P-50;18;13
00036_00027.ppm;107;111;ger;134;P-50;18;13
00036_00028.ppm;120;123;ger;134;P-50;18;13
00036_00029.ppm;128;130;ger;134;P-50;18;13
00037_00000.ppm;36;36;ger;134;P-50;18;13
00037_00001.ppm;37;36;ger;134;P-50;18;13
00037_00002.ppm;36;36;ger;134;P-50;18;13
00037_00003.ppm;38;38;ger;134;P-50;18;13
00037_00004.ppm;40;40;ger;134;P-50;18;13
00037_00005.ppm;40;39;ger;134;P-50;18;13
00037_00006.ppm;42;42;ger;134;P-50;18;13
00037_00007.ppm;43;44;ger;134;P-50;18;13
00037_00008.ppm;47;46;ger;134;P-50;18;13
00037_00009.ppm;47;47;ger;134;P-50;18;13
00037_00010.ppm;48;48;ger;134;P-50;18;13
00037_00011.ppm;50;50;ger;134;P-50;18;13
00037_00012.ppm;53;52;ger;134;P-50;18;13
00037_00013.ppm;52;53;ger;134;P-50;18;13
00037_00014.ppm;53;53;ger;134;P-50;18;13
00037_00015.ppm;53;53;ger;134;P-50;18;13
00037_00016.ppm;53;52;ger;134;P-50;18;13
00037_00017.ppm;54;54;ger;134;P-50;18;13
00037_00018.ppm;55;54;ger;134;P-50;18;13
00037_00019.ppm;54;55;ger;134;P-50;18;13
00037_00020.ppm;57;57;ger;134;P-50;18;13
00037_00021.ppm;57;56;ger;134;P-50;18;13
00037_00022.ppm;58;59;ger;134;P-50;18;13
00037_00023.ppm;60;61;ger;134;P-50;18;13
00037_00024.ppm;64;64;ger;134;P-50;18;13
00037_00025.ppm;71;71;ger;134;P-50;18;13
00037_00026.ppm;74;75;ger;134;P-50;18;13
00037_00027.ppm;83;83;ger;134;P-50;18;13
00037_00028.ppm;93;93;ger;134;P-50;18;13
00037_00029.ppm;116;116;ger;134;P-50;18;13
00038_00000.ppm;38;39;ger;134;P-50;18;13
00038_00001.ppm;39;40;ger;134;P-50;18;13
00038_00002.ppm;40;39;ger;134;P-50;18;13
00038_00003.ppm;41;41;ger;134;P-50;18;13
00038_00004.ppm;44;44;ger;134;P-50;18;13
00038_00005.ppm;43;43;ger;134;P-50;18;13
00038_00006.ppm;43;43;ger;134;P-50;18;13
00038_00007.ppm;46;45;ger;134;P-50;18;13
00038_00008.ppm;47;46;ger;134;P-50;18;13
00038_00009.ppm;48;48;ger;134;P-50;18;13
00038_00010.ppm;48;49;ger;134;P-50;18;13
00038_00011.ppm;49;49;ger;134;P-50;18;13
00038_00012.ppm;52;52;ger;134;P-50;18;13
00038_00013.ppm;52;52;ger;134;P-50;18;13
00038_00014.ppm;54;54;ger;134;P-50;18;13
00038_00015.ppm;54;55;ger;134;P-50;18;13
00038_00016.ppm;55;55;ger;134;P-50;18;13
00038_00017.ppm;57;56;ger;134;P-50;18;13
00038_00018.ppm;58;57;ger;134;P-50;18;13
00038_00019.ppm;59;58;ger;134;P-50;18;13
00038_00020.ppm;69;68;ger;134;P-50;18;13
00038_00021.ppm;69;68;ger;134;P-50;18;13
00038_00022.ppm;70;71;ger;134;P-50;18;13
00038_00023.ppm;75;75;ger;134;P-50;18;13
00038_00024.ppm;87;86;ger;134;P-50;18;13
00038_00025.ppm;92;93;ger;134;P-50;18;13
00038_00026.ppm;99;97;ger;134;P-50;18;13
00038_00027.ppm;107;101;ger;134;P-50;18;13
00038_00028.ppm;110;104;ger;134;P-50;18;13
00038_00029.ppm;124;113;ger;134;P-50;18;13
00039_00000.ppm;39;36;ger;134;P-50;18;13
00039_00001.ppm;39;37;ger;134;P-50;18;13
00039_00002.ppm;38;36;ger;134;P-50;18;13
00039_00003.ppm;39;38;ger;134;P-50;18;13
00039_00004.ppm;42;38;ger;134;P-50;18;13
00039_00005.ppm;42;39;ger;134;P-50;18;13
00039_00006.ppm;44;40;ger;134;P-50;18;13
00039_00007.ppm;43;39;ger;134;P-50;18;13
00039_00008.ppm;45;41;ger;134;P-50;18;13
00039_00009.ppm;45;41;ger;134;P-50;18;13
00039_00010.ppm;47;43;ger;134;P-50;18;13
00039_00011.ppm;47;45;ger;134;P-50;18;13
00039_00012.ppm;50;47;ger;134;P-50;18;13
00039_00013.ppm;53;48;ger;134;P-50;18;13
00039_00014.ppm;54;48;ger;134;P-50;18;13
00039_00015.ppm;54;50;ger;134;P-50;18;13
00039_00016.ppm;57;51;ger;134;P-50;18;13
00039_00017.ppm;58;52;ger;134;P-50;18;13
00039_00018.ppm;60;56;ger;134;P-50;18;13
00039_00019.ppm;62;58;ger;134;P-50;18;13
00039_00020.ppm;65;61;ger;134;P-50;18;13
00039_00021.ppm;69;63;ger;134;P-50;18;13
00039_00022.ppm;73;68;ger;134;P-50;18;13
00039_00023.ppm;76;71;ger;134;P-50;18;13
00039_00024.ppm;82;74;ger;134;P-50;18;13
00039_00025.ppm;85;80;ger;134;P-50;18;13
00039_00026.ppm;89;85;ger;134;P-50;18;13
00039_00027.ppm;97;93;ger;134;P-50;18;13
00039_00028.ppm;107;100;ger;134;P-50;18;13
00039_00029.ppm;116;109;ger;134;P-50;18;13
00093_00000.ppm;71;72;bel;147;S-11;;53
00093_00001.ppm;70;72;bel;147;S-11;;53
00093_00002.ppm;69;70;bel;147;S-11;;53
00101_00000.ppm;69;85;bel;147;S-11;;53
00101_00001.ppm;79;83;bel;147;S-11;;53
00101_00002.ppm;83;83;bel;147;S-11;;53
00176_00000.ppm;115;112;bel;147;S-11;;53
00176_00001.ppm;155;141;bel;147;S-11;;53
00176_00002.ppm;97;98;bel;147;S-11;;53
00181_00000.ppm;231;220;bel;147;S-11;;53
00181_00001.ppm;155;158;bel;147;S-11;;53
00181_00002.ppm;127;127;bel;147;S-11;;53
00242_00000.ppm;108;238;bel;147;S-11;;53
00242_00001.ppm;82;158;bel;147;S-11;;53
00242_00002.ppm;70;129;bel;147;S-11;;53
00274_00000.ppm;145;204;bel;147;S-11;;53
00274_00001.ppm;189;206;bel;147;S-11;;53
00274_00002.ppm;153;212;bel;147;S-11;;53
00306_00000.ppm;84;110;bel;147;S-11;;53
00306_00001.ppm;82;106;bel;147;S-11;;53
00306_00002.ppm;98;112;bel;147;S-11;;53
00323_00000.ppm;123;127;bel;147;S-11;;53
00323_00001.ppm;119;122;bel;147;S-11;;53
00323_00002.ppm;120;128;bel;147;S-11;;53
00325_00000.ppm;235;226;bel;147;S-11;;53
00325_00001.ppm;188;205;bel;147;S-11;;53
00325_00002.ppm;207;200;bel;147;S-11;;53
00366_00000.ppm;140;139;bel;147;S-11;;53
00366_00001.ppm;143;142;bel;147;S-11;;53
00366_00002.ppm;141;141;bel;147;S-11;;53
00367_00000.ppm;155;156;bel;147;S-11;;53
00367_00001.ppm;155;154;bel;147;S-11;;53
00367_00002.ppm;144;148;bel;147;S-11;;53
00368_00000.ppm;43;46;bel;147;S-11;;53
00368_00001.ppm;44;47;bel;147;S-11;;53
00368_00002.ppm;45;45;bel;147;S-11;;53
00671_00000.ppm;181;189;bel;147;S-11;;53
00671_00001.ppm;179;184;bel;147;S-11;;53
00671_00002.ppm;184;189;bel;147;S-11;;53
00674_00000.ppm;112;85;bel;147;S-11;;53
00674_00001.ppm;116;85;bel;147;S-11;;53
00674_00002.ppm;118;79;bel;147;S-11;;53
00705_00000.ppm;83;148;bel;147;S-11;;53
00705_00001.ppm;85;153;bel;147;S-11;;53
00705_00002.ppm;81;144;bel;147;S-11;;53
00879_00000.ppm;88;110;bel;147;S-11;;53
00886_00000.ppm;142;159;bel;147;S-11;;53
00886_00001.ppm;118;140;bel;147;S-11;;53
00886_00002.ppm;128;148;bel;147;S-11;;53
00893_00000.ppm;231;236;bel;147;S-11;;53
00893_00001.ppm;187;187;bel;147;S-11;;53
00893_00002.ppm;193;194;bel;147;S-11;;53
00894_00000.ppm;91;111;bel;147;S-11;;53
00894_00001.ppm;87;112;bel;147;S-11;;53
00949_00000.ppm;92;103;bel;147;S-11;;53
01041_00000.ppm;91;97;bel;147;S-11;;53
01041_00001.ppm;87;96;bel;147;S-11;;53
01041_00002.ppm;91;95;bel;147;S-11;;53
01045_00000.ppm;134;148;bel;147;S-11;;53
01045_00001.ppm;124;136;bel;147;S-11;;53
01045_00002.ppm;116;129;bel;147;S-11;;53
01052_00000.ppm;97;104;bel;147;S-11;;53
01052_00001.ppm;88;95;bel;147;S-11;;53
01052_00002.ppm;83;86;bel;147;S-11;;53
01056_00000.ppm;99;100;bel;147;S-11;;53
01056_00001.ppm;106;107;bel;147;S-11;;53
01056_00002.ppm;111;111;bel;147;S-11;;53
01063_00000.ppm;176;200;bel;147;S-11;;53
01063_00001.ppm;146;169;bel;147;S-11;;53
01063_00002.ppm;157;184;bel;147;S-11;;53
01068_00000.ppm;132;132;bel;147;S-11;;53
01068_00001.ppm;130;132;bel;147;S-11;;53
01068_00002.ppm;127;130;bel;147;S-11;;53
01091_00000.ppm;71;94;bel;147;S-11;;53
01091_00001.ppm;72;95;bel;147;S-11;;53
01091_00002.ppm;73;94;bel;147;S-11;;53
01120_00000.ppm;164;184;bel;147;S-11;;53
01120_00001.ppm;99;179;bel;147;S-11;;53
01120_00002.ppm;71;168;bel;147;S-11;;53
01136_00000.ppm;85;88;bel;147;S-11;;53
01136_00001.ppm;80;82;bel;147;S-11;;53
01136_00002.ppm;68;69;bel;147;S-11;;53
01147_00000.ppm;74;73;bel;147;S-11;;53
01147_00001.ppm;81;75;bel;147;S-11;;53
01147_00002.ppm;85;81;bel;147;S-11;;53
01154_00000.ppm;110;110;bel;147;S-11;;53
01154_00001.ppm;109;111;bel;147;S-11;;53
01154_00002.ppm;109;112;bel;147;S-11;;53
01167_00000.ppm;180;182;bel;147;S-11;;53
01167_00001.ppm;188;188;bel;147;S-11;;53
01167_00002.ppm;196;195;bel;147;S-11;;53
01172_00000.ppm;338;321;bel;147;S-11;;53
01172_00001.ppm;333;356;bel;147;S-11;;53
01182_00000.ppm;260;241;bel;147;S-11;;53
01182_00001.ppm;248;239;bel;147;S-11;;53
01182_00002.ppm;227;238;bel;147;S-11;;53
01280_00000.ppm;148;152;bel;147;S-11;;53
01280_00001.ppm;218;230;bel;147;S-11;;53
01280_00002.ppm;194;295;bel;147;S-11;;53
01289_00000.ppm;205;182;bel;147;S-11;;53
01289_00001.ppm;321;495;bel;147;S-11;;53
01289_00002.ppm;266;516;bel;147;S-11;;53
01290_00000.ppm;122;133;bel;147;S-11;;53
01290_00001.ppm;75;91;bel;147;S-11;;53
01290_00002.ppm;111;235;bel;147;S-11;;53
01300_00000.ppm;145;194;bel;147;S-11;;53
01300_00001.ppm;122;135;bel;147;S-11;;53
01300_00002.ppm;115;151;bel;147;S-11;;53
01400_00000.ppm;235;302;bel;147;S-11;;53
01400_00001.ppm;153;148;bel;147;S-11;;53
01400_00002.ppm;112;109;bel;147;S-11;;53
01438_00000.ppm;155;154;bel;147;S-11;;53
01438_00001.ppm;167;145;bel;147;S-11;;53
01438_00002.ppm;135;141;bel;147;S-11;;53
01439_00000.ppm;96;97;bel;147;S-11;;53
01439_00001.ppm;107;134;bel;147;S-11;;53
01439_00002.ppm;118;147;bel;147;S-11;;53
01463_00000.ppm;280;301;bel;147;S-11;;53
01463_00001.ppm;387;368;bel;147;S-11;;53
01463_00002.ppm;295;333;bel;147;S-11;;53
01477_00000.ppm;46;47;bel;147;S-11;;53
01477_00001.ppm;135;131;bel;147;S-11;;53
01477_00002.ppm;158;151;bel;147;S-11;;53
01482_00000.ppm;344;344;bel;147;S-11;;53
01482_00001.ppm;169;196;bel;147;S-11;;53
01482_00002.ppm;172;171;bel;147;S-11;;53
01492_00000.ppm;164;184;bel;147;S-11;;53
01492_00001.ppm;129;144;bel;147;S-11;;53
01492_00002.ppm;94;100;bel;147;S-11;;53
01499_00000.ppm;74;91;bel;147;S-11;;53
01499_00001.ppm;57;97;bel;147;S-11;;53
01499_00002.ppm;56;63;bel;147;S-11;;53
01551_00000.ppm;76;92;bel;147;S-11;;53
01551_00001.ppm;95;104;bel;147;S-11;;53
01551_00002.ppm;118;119;bel;147;S-11;;53
01553_00000.ppm;188;184;bel;147;S-11;;53
01553_00001.ppm;115;117;bel;147;S-11;;53
01553_00002.ppm;83;85;bel;147;S-11;;53
01554_00000.ppm;260;252;bel;147;S-11;;53
01554_00001.ppm;180;179;bel;147;S-11;;53
01554_00002.ppm;123;124;bel;147;S-11;;53
01559_00000.ppm;180;191;bel;147;S-11;;53
01559_00001.ppm;145;151;bel;147;S-11;;53
01559_00002.ppm;120;123;bel;147;S-11;;53
01577_00000.ppm;332;324;bel;147;S-11;;53
01577_00001.ppm;140;142;bel;147;S-11;;53
01577_00002.ppm;181;181;bel;147;S-11;;53
01621_00000.ppm;129;116;bel;147;S-11;;53
01621_00001.ppm;86;88;bel;147;S-11;;53
01621_00002.ppm;211;212;bel;147;S-11;;53
01623_00000.ppm;95;88;bel;147;S-11;;53
01623_00001.ppm;70;68;bel;147;S-11;;53
01623_00002.ppm;58;58;bel;147;S-11;;53
01625_00000.ppm;123;168;bel;147;S-11;;53
01625_00001.ppm;160;223;bel;147;S-11;;53
01625_00002.ppm;248;361;bel;147;S-11;;53
01634_00000.ppm;60;85;bel;147;S-11;;53
01634_00001.ppm;217;440;bel;147;S-11;;53
01635_00000.ppm;109;99;bel;147;S-11;;53
01635_00001.ppm;64;63;bel;147;S-11;;53
01635_00002.ppm;81;76;bel;147;S-11;;53
01641_00000.ppm;121;123;bel;147;S-11;;53
01641_00001.ppm;127;128;bel;147;S-11;;53
01641_00002.ppm;128;129;bel;147;S-11;;53
01649_00000.ppm;141;122;bel;147;S-11;;53
01649_00001.ppm;111;117;bel;147;S-11;;53
01658_00000.ppm;73;98;bel;147;S-11;;53
01658_00001.ppm;118;120;bel;147;S-11;;53
01658_00002.ppm;104;94;bel;147;S-11;;53
01659_00000.ppm;160;192;bel;147;S-11;;53
01659_00001.ppm;128;128;bel;147;S-11;;53
01659_00002.ppm;119;136;bel;147;S-11;;53
01664_00000.ppm;141;193;bel;147;S-11;;53
01669_00000.ppm;182;188;bel;147;S-11;;53
01669_00001.ppm;136;152;bel;147;S-11;;53
01669_00002.ppm;129;115;bel;147;S-11;;53
01674_00000.ppm;105;142;bel;147;S-11;;53
01674_00001.ppm;97;133;bel;147;S-11;;53
01674_00002.ppm;111;119;bel;147;S-11;;53
01680_00000.ppm;176;267;bel;147;S-11;;53
01680_00001.ppm;87;87;bel;147;S-11;;53
01680_00002.ppm;111;104;bel;147;S-11;;53
01686_00000.ppm;121;143;bel;147;S-11;;53
01686_00001.ppm;115;136;bel;147;S-11;;53
01688_00000.ppm;146;146;bel;147;S-11;;53
01688_00001.ppm;97;111;bel;147;S-11;;53
01688_00002.ppm;72;83;bel;147;S-11;;53
01705_00000.ppm;263;255;bel;147;S-11;;53
01705_00001.ppm;214;229;bel;147;S-11;;53
01705_00002.ppm;254;310;bel;147;S-11;;53
01707_00000.ppm;303;303;bel;147;S-11;;53
01707_00001.ppm;243;380;bel;147;S-11;;53
01707_00002.ppm;156;399;bel;147;S-11;;53
01789_00000.ppm;236;241;bel;147;S-11;;53
01789_00001.ppm;156;153;bel;147;S-11;;53
01789_00002.ppm;103;99;bel;147;S-11;;53
01793_00000.ppm;153;157;bel;147;S-11;;53
01793_00001.ppm;128;155;bel;147;S-11;;53
01793_00002.ppm;106;148;bel;147;S-11;;53
Image00359.ppm;302;302;spa;148;S-11a;;
Image00368.ppm;234;234;spa;148;S-11a;;
Image00370.ppm;308;308;spa;148;S-11a;;
Image00379.ppm;374;374;spa;148;S-11a;;
Image00380.ppm;290;290;spa;148;S-11a;;
Image00390.ppm;378;378;spa;148;S-11a;;
Image00408.ppm;512;512;spa;148;S-11a;;
Image00416.ppm;560;560;spa;148;S-11a;;
Image00417.ppm;652;652;spa;148;S-11a;;
Image00418.ppm;380;380;spa;148;S-11a;;
Image00426.ppm;456;456;spa;148;S-11a;;
00140_00000.ppm;238;230;bel;151;S-13;;56
00140_00001.ppm;164;159;bel;151;S-13;;56
00140_00002.ppm;124;124;bel;151;S-13;;56
00151_00000.ppm;171;179;bel;151;S-13;;56
00151_00001.ppm;134;135;bel;151;S-13;;56
00151_00002.ppm;107;109;bel;151;S-13;;56
00180_00000.ppm;262;262;bel;151;S-13;;56
00180_00001.ppm;177;179;bel;151;S-13;;56
00180_00002.ppm;135;136;bel;151;S-13;;56
00183_00000.ppm;170;167;bel;151;S-13;;56
00183_00001.ppm;119;120;bel;151;S-13;;56
00183_00002.ppm;91;93;bel;151;S-13;;56
00256_00000.ppm;223;223;bel;151;S-13;;56
00256_00001.ppm;148;180;bel;151;S-13;;56
00256_00002.ppm;319;287;bel;151;S-13;;56
00296_00000.ppm;168;163;bel;151;S-13;;56
00296_00001.ppm;129;127;bel;151;S-13;;56
00296_00002.ppm;106;105;bel;151;S-13;;56
00297_00000.ppm;148;146;bel;151;S-13;;56
00297_00001.ppm;123;123;bel;151;S-13;;56
00297_00002.ppm;104;104;bel;151;S-13;;56
00303_00000.ppm;178;168;bel;151;S-13;;56
00303_00001.ppm;135;134;bel;151;S-13;;56
00303_00002.ppm;112;112;bel;151;S-13;;56
00661_00000.ppm;71;72;bel;151;S-13;;56
00661_00001.ppm;74;76;bel;151;S-13;;56
00661_00002.ppm;81;79;bel;151;S-13;;56
00664_00000.ppm;57;98;bel;151;S-13;;56
00664_00001.ppm;61;98;bel;151;S-13;;56
00664_00002.ppm;67;99;bel;151;S-13;;56
00670_00000.ppm;253;250;bel;151;S-13;;56
00670_00001.ppm;231;231;bel;151;S-13;;56
00771_00000.ppm;57;58;bel;151;S-13;;56
00771_00001.ppm;58;59;bel;151;S-13;;56
00771_00002.ppm;56;58;bel;151;S-13;;56
00784_00000.ppm;115;118;bel;151;S-13;;56
00784_00001.ppm;128;132;bel;151;S-13;;56
00784_00002.ppm;120;122;bel;151;S-13;;56
00788_00000.ppm;54;82;bel;151;S-13;;56
00788_00001.ppm;54;80;bel;151;S-13;;56
00788_00002.ppm;51;81;bel;151;S-13;;56
00790_00000.ppm;108;105;bel;151;S-13;;56
00790_00001.ppm;88;87;bel;151;S-13;;56
00790_00002.ppm;98;97;bel;151;S-13;;56
00791_00000.ppm;52;59;bel;151;S-13;;56
00791_00001.ppm;52;57;bel;151;S-13;;56
00791_00002.ppm;55;54;bel;151;S-13;;56
00792_00000.ppm;56;99;bel;151;S-13;;56
00792_00001.ppm;61;103;bel;151;S-13;;56
